id,rating,text,clean_text,suggested_tags,delivery_shipping,redemption_activation,product_quality,customer_service,refund_return,usability,value_price,fraud_scam,other,notes
42620,1,"U have to be crazy or feel the need to throw away good hard earned money to buy a iTunes gift card from a vendor on here, as someone who prides themselves on making good resonable purchases don't do this Apple allows you to buy the gift card at no charge you can email them their card without the worry of it be lost or stolen or  if you want it to be in a cart Apple will allow you to pick out a card mailed him a card at no charge.",u have to be crazy or feel the need to throw away good hard earned money to buy a itunes gift card from a vendor on here as someone who prides themselves on making good resonable purchases don t NOT_do NOT_this NOT_apple allows you to buy the gift card at no NOT_charge NOT_you NOT_can email them their card without the worry of it be lost or stolen or if you want it to be in a cart apple will allow you to pick out a card mailed him a card at no NOT_charge,fraud_scam,,,,,,,,,,
42622,5,This gift card fit our needs great,this gift card fit our needs great,other,,,,,,,,,,
42627,5,Super convenient to purchase this Hardee’s gift card online from Amazon! One of my family members loves Hardee’s so this is perfect gift for him.  We don’t have a location near us - thanks Amazon!,super convenient to purchase this hardee s gift card online from amazon one of my family members loves hardee s so this is perfect gift for him we don t have a location near us thanks amazon,other,,,,,,,,,,
42652,5,Great white bear.,great white bear,other,,,,,,,,,,
42657,5,So easy to get for last minute gifts or for the hard to buy for. I like them because this way I know they get something they like and want,so easy to get for last minute gifts or for the hard to buy for i like them because this way i know they get something they like and want,other,,,,,,,,,,
42669,5,gifts,gifts,other,,,,,,,,,,
42671,5,it is good,it is good,other,,,,,,,,,,
42672,5,"Great product, great price, would definitely buy again and would recommend to others.",great product great price would definitely buy again and would recommend to others,other,,,,,,,,,,
42682,5,I just liked the bonus with recharge!,i just liked the bonus with recharge,other,,,,,,,,,,
42683,5,My recipient very much appreciated this gift.,my recipient very much appreciated this gift,other,,,,,,,,,,
42685,5,"I got this for my grandson. He's a bit too young to understand the value of money, but this may be a start.",i got this for my grandson he s a bit too young to understand the value of money but this may be a start,other,,,,,,,,,,
42695,5,Way to surprise your coffee drinkers!,way to surprise your coffee drinkers,other,,,,,,,,,,
4270,5,Gift,gift,other,,,,,,,,,,
42705,5,Awesome!,awesome,other,,,,,,,,,,
42710,5,I was really worried about it coming without the money on it but mine came just fine,i was really worried about it coming without the money on it but mine came just fine,other,,,,,,,,,,
42713,5,"Cute tin, well packaged.",cute tin well packaged,other,,,,,,,,,,
4272,5,How do you not buy a $50 gift card when you get a $15 credit ?  Another great deal !!,how do you not NOT_buy NOT_a NOT_50 gift card when you get a 15 credit another great deal,other,,,,,,,,,,
42728,5,I give gift cards to my customers as a thank you and buying them in bulk like this is the perfect way to get gift cards I especially like that it has the amount written on the gift card,i give gift cards to my customers as a thank you and buying them in bulk like this is the perfect way to get gift cards i especially like that it has the amount written on the gift card,other,,,,,,,,,,
42729,5,"If you're shopping on Amazon alot, why not take advantage of the bonus of using this?",if you re shopping on amazon alot why not NOT_take NOT_advantage NOT_of the bonus of using this,other,,,,,,,,,,
42739,5,"I love being able to reload  my amazon balance by paying it with a credit or debit card. The money is always posted to my account within minutes! Never had a problem with it. Highly  recommend. I use it all the time to reload money so I can buy music through the amazon music app. I love that in minutes , I can buy albums or hut songs as the app is synced in every way with the original amazon.com",i love being able to reload my amazon balance by paying it with a credit or debit card the money is always posted to my account within minutes never NOT_had NOT_a NOT_problem with it highly recommend i use it all the time to reload money so i can buy music through the amazon music app i love that in minutes i can buy albums or hut songs as the app is synced in every way with the original amazon com,other,,,,,,,,,,
4274,5,Easy to reload,easy to reload,other,,,,,,,,,,
42741,5,Works great! Faster return credits!,works great faster return credits,refund_return,,,,,,,,,,
42742,5,Cute and arrived on time,cute and arrived on time,delivery_shipping,,,,,,,,,,
42745,5,Easybway to use left over balances from gift visa cards.,easybway to use left over balances from gift visa cards,other,,,,,,,,,,
42751,5,"Love giving these yearly-everyone loves the tin and of course and amazon card. So easy to tape a card to it or throw in a gift bag-no wrapping needed, the tin is so pretty!",love giving these yearly everyone loves the tin and of course and amazon card so easy to tape a card to it or throw in a gift bag no NOT_wrapping NOT_needed the tin is so pretty,other,,,,,,,,,,
42762,5,Beats any other gift card. Pretty much same as cash,beats any other gift card pretty much same as cash,other,,,,,,,,,,
42764,5,Makes the perfect Christmas gift! No mall shopping involved!!,makes the perfect christmas gift no NOT_mall NOT_shopping NOT_involved,other,,,,,,,,,,
42766,5,Easy to do!,easy to do,other,,,,,,,,,,
42778,2,"I bought one of these and got it in the mail, opened it up and read the paper with the card attached..."" 25.00 Starbucks gift card with a balance of 21.50"". They took the shipping out it or what!? I wasn't pleased with that. I got this for a birthday gift! I won't buy from them again!",i bought one of these and got it in the mail opened it up and read the paper with the card attached 25 00 starbucks gift card with a balance of 21 50 they took the shipping out it or what i wasn t NOT_pleased NOT_with NOT_that i got this for a birthday gift i won t NOT_buy NOT_from NOT_them again,delivery_shipping,,,,,,,,,,
42781,5,Worked first time,worked first time,other,,,,,,,,,,
42784,5,Perfect gift.,perfect gift,other,,,,,,,,,,
42785,5,Easiest form to upload money to your gift card,easiest form to upload money to your gift card,other,,,,,,,,,,
42787,1,This is ONLY for the normal subscription (NOT THE STUDENT) something that is not readily apparent in the preview nor until you enter it online.,this is only for the normal subscription not NOT_the NOT_student NOT_something that is not NOT_readily NOT_apparent NOT_in the preview nor until you enter it online,other,,,,,,,,,,
42789,5,"fast delivery--money once entered into account, never expires--many items to buy & use gift card for anything--the only gift card that I ask for & use consistently",fast delivery money once entered into account never NOT_expires NOT_many NOT_items to buy use gift card for anything the only gift card that i ask for use consistently,delivery_shipping,,,,,,,,,,
4280,5,"Fast delivery, card work fine and would recommend and order from again. Thanks!",fast delivery card work fine and would recommend and order from again thanks,delivery_shipping,,,,,,,,,,
42800,5,Buy the card as needed,buy the card as needed,other,,,,,,,,,,
42801,5,The gift was adored more because it came in this tin snowman ornament. Great idea to give it in an ornament that can adorn the tree after removing the gift card.,the gift was adored more because it came in this tin snowman ornament great idea to give it in an ornament that can adorn the tree after removing the gift card,other,,,,,,,,,,
42806,5,Worked great !,worked great,other,,,,,,,,,,
42813,5,Fast and easy,fast and easy,other,,,,,,,,,,
42817,5,Great gift,great gift,other,,,,,,,,,,
42825,1,My review was not published because it gives the buyer some idea not to buy this gift card. I am not in any way violating any guidelines. I AM BEING AN HONEST BUYER WHOSE REVIEW WAS TAKEN AWAY.,my review was not NOT_published NOT_because NOT_it gives the buyer some idea not NOT_to NOT_buy NOT_this gift card i am not NOT_in NOT_any NOT_way violating any guidelines i am being an honest buyer whose review was taken away,other,,,,,,,,,,
42826,5,Love the design. Super cute idea.,love the design super cute idea,other,,,,,,,,,,
42827,3,Should get a way bigger discount for Amazon getting money In advance for my own purchase,should get a way bigger discount for amazon getting money in advance for my own purchase,other,,,,,,,,,,
42832,5,"Works like it should, gift card buy it use it",works like it should gift card buy it use it,other,,,,,,,,,,
42834,5,Nice 20% discount.,nice 20 discount,other,,,,,,,,,,
42838,5,Fast shipping.,fast shipping,delivery_shipping,,,,,,,,,,
42854,5,Perfect and fast shopping,perfect and fast shopping,other,,,,,,,,,,
42859,5,Price,price,other,,,,,,,,,,
42868,5,Cool ones for game prices.,cool ones for game prices,other,,,,,,,,,,
42870,5,it came fast and made christmas shopping super easy,it came fast and made christmas shopping super easy,other,,,,,,,,,,
